US20210334373A1,1
US20210365092A1,1
US11023390B1,1
US20210165219A1,0
US20210168038A1,0
US20210168694A1,0
US11017140B1,0
US11017142B1,0
US20210160194A1,0
US11210847B2,0
US11216993B2,0
US11210821B2,0
US11210102B2,0
US20210157730A1,0
US20210157600A1,0
US11216280B2,0
US11007926B1,0
US11200940B2,0
US20210158865A1,0
US20210335397A1,0
US20210304489A1,0
US20210132859A1,0
US20210133542A1,0
US20210136157A1,0
US20210334415A1,0
US20210133922A1,0
US10990403B1,0
US10990543B1,0
US20210125395A1,0
US20210124694A1,0
US11194549B2,0
US11204771B2,0
US11086626B2,0
US20210124586A1,0
US10984758B1,0
US20210119763A1,0
US20210287078A1,0
US20210117192A1,0
US20210285990A1,0
US10978141B1,0
US11222670B2,0
US20210110867A1,0
US20210110853A1,0
US20210109999A1,0
US20210103323A1,0
US20210103640A1,0
US11055250B2,0
US11100010B2,0
US20210098032A1,0
US20210096627A1,0
US20210096868A1,0
US11120101B2,0
US20210097173A1,0
US11216277B2,0
US11200384B2,0
US20210092065A1,0
US11152076B2,0
US11087562B2,0
US11081469B2,0
US20210090653A1,0
US11221899B2,0
US20210089472A1,0
US20210089888A1,0
US20210089889A1,0
US20210306414A1,0
US20210103493A1,0
US11170843B2,0
US20210089473A1,0
US10942878B1,0
US10938411B1,0
US11055904B2,0
US20210064688A1,0
US10943670B1,0
US20210064533A1,0
US11144318B2,0
US20210064377A1,0
US20210064528A1,0
US11087834B2,0
US10964086B2,0
US20210183129A1,0
US20210067335A1,0
US20210224949A1,0
US11133043B2,0
US10931303B1,0
US10931304B1,0
US20210056034A1,0
US20210058289A1,0
US20210055409A1,0
US20210056422A1,0
US20210058237A1,0
US11146495B2,0
US20210055962A1,0
US20210279373A1,0
US10937481B1,0
US20210042159A1,0
US20210020225A1,0
US11003454B2,0
US11169590B2,0
US20210035653A1,0
US11194950B2,0
US11113028B2,0
US20210025717A1,0
US10969993B2,0
US10937233B2,0
US11050672B2,0
US20210026540A1,0
US20210026826A1,0
US20210026772A1,0
US11194574B2,0
US20210026627A1,0
US11194718B2,0
US11146925B2,0
US11216061B2,0
US20210027148A1,0
US11200175B2,0
US20210232396A1,0
US20210208968A1,0
US11043947B1,0
US20210208803A1,0
US20210012185A1,0
US11164616B2,0
US11023152B2,0
US20210011951A1,0
US11164032B2,0
US20210012814A1,0
US20210011159A1,0
US10891708B1,0
US11081156B2,0
US11170555B2,0
US10886919B1,0
US20200410740A1,0
US10877820B1,0
US10879919B1,0
US10977038B2,0
US20210208924A1,0
US10977184B2,0
US10942865B2,0
US11144658B2,0
US20200395064A1,0
US20210192323A1,0
US20200387380A1,0
US11204879B2,0
US20200388309A1,0
US10878893B1,0
US20210191452A1,0
US20200371805A1,0
US11068238B2,0
US11176042B2,0
US20200371913A1,0
US20200371575A1,0
US10931799B2,0
US10910031B2,0
US20210149834A1,0
US11128449B2,0
US11182234B2,0
US10825745B1,0
US20200348985A1,0
US10817627B1,0
US10839865B1,0
US10847215B2,0
US11036279B2,0
US20200342291A1,0
US10942856B2,0
US11042480B2,0
US20200342285A1,0
US20210117575A1,0
US11163581B2,0
US11194581B2,0
US20210103524A1,0
US20200335502A1,0
US20210133027A1,0
US20200327233A1,0
US11016902B2,0
US10901865B2,0
US11003435B2,0
US20200319896A1,0
US20200319895A1,0
US11188377B2,0
US20210149833A1,0
US20200310811A1,0
US10901742B2,0
US10970070B2,0
US10861534B2,0
US11086777B2,0
US20200302048A1,0
US20200301837A1,0
US20210081545A1,0
US10891084B2,0
US20200295260A1,0
US20200293279A1,0
US11119731B2,0
US11210186B2,0
US11011222B2,0
US10854264B2,0
US10922082B2,0
US20200285476A1,0
US10908214B2,0
US20210073131A1,0
US20200274707A1,0
US10853165B2,0
US10747681B1,0
US10791045B2,0
US10937494B2,0
US10861167B2,0
US20210103525A1,0
US10855609B2,0
US10824468B2,0
US10856297B2,0
US10959128B2,0
US10796040B2,0
US11190436B2,0
US20200252326A1,0
US20200250111A1,0
US10802969B2,0
US11056164B2,0
US10726607B1,0
US20200250098A1,0
US10802534B2,0
US10901691B2,0
US20210026389A1,0
US20210383673A1,0
US10719453B1,0
US11107264B2,0
US11086715B2,0
US10824569B2,0
US20200233726A1,0
US10963260B2,0
US10715148B1,0
US20210073403A1,0
US10705561B1,0
US10706607B1,0
US10763267B2,0
US10784842B2,0
US10853256B2,0
US10698825B1,0
US10909045B2,0
US20210342156A1,0
US20210352058A1,0
US20210349721A1,0
US10915327B2,0
US10896707B2,0
US20200194093A1,0
US11080211B2,0
US10825207B2,0
US10754743B2,0
US10700644B1,0
US10885313B2,0
US20200185014A1,0
US10825231B2,0
US10771014B2,0
US10848101B2,0
US10812018B2,0
US10853694B2,0
US10747601B2,0
US11022649B2,0
US11153231B2,0
US20210011638A1,0
US10761987B2,0
US10657055B1,0
US10734056B2,0
US11056163B2,0
US20200153826A1,0
US20200151541A1,0
US11086629B2,0
US10811375B2,0
US11030065B2,0
US20210303478A1,0
US11069424B2,0
US20210343359A1,0
US10769067B2,0
US20200136989A1,0
US20200133672A1,0
US20200133863A1,0
US10817420B2,0
US10783080B2,0
US11119667B2,0
US10756753B2,0
US20200389181A1,0
US11099852B2,0
US20200134127A1,0
US11068639B2,0
US10691861B2,0
US10854291B2,0
US11075339B2,0
US11010306B2,0
US20210279063A1,0
US10621107B1,0
US11074214B2,0
US20210081508A1,0
US20210042114A1,0
US20200371806A1,0
US20210042124A1,0
US11068268B2,0
US20210157603A1,0
US20210028788A1,0
US11036510B2,0
US20200372097A1,0
US10896730B1,0
US20200412374A1,0
US20200110995A1,0
US10942904B2,0
US20200110615A1,0
US10963258B2,0
US20200111537A1,0
US20200364154A1,0
US20210064379A1,0
US10771187B1,0
US20210125097A1,0
US20200410333A1,0
US20200326938A1,0
US10877904B2,0
US20210258376A1,0
US20210279964A1,0
US10922465B2,0
US20210165945A1,0
US10877545B2,0
US10810126B2,0
US10817426B2,0
US10769070B2,0
US20200357996A1,0
US10886847B1,0
US20200302996A1,0
US10853310B2,0
US10593397B1,0
US10628355B2,0
US20200090032A1,0
US10692420B2,0
US10691511B2,0
US11042379B2,0
US11157277B2,0
US20200111001A1,0
US10903822B2,0
US20210143801A1,0
US11119729B2,0
US10585449B1,0
US11204773B2,0
US10817299B2,0
US20200081697A1,0
US10853905B2,0
US20200081688A1,0
US10867390B2,0
US11157395B2,0
US11106452B2,0
US11010159B2,0
US10665591B2,0
US11145651B2,0
US10997083B2,0
US10853138B2,0
US20200070848A1,0
US11029959B2,0
US10846088B2,0
US10831499B2,0
US10732978B2,0
US10769038B2,0
US10936463B2,0
US10963245B2,0
US10783031B2,0
US10620960B2,0
US10846056B2,0
US10741227B2,0
US20200050459A1,0
US10990404B2,0
US10824467B2,0
US20200257647A1,0
US10824700B2,0
US11030121B2,0
US10892886B2,0
US10943323B2,0
US10916040B2,0
US10943115B2,0
US10761988B2,0
US11024624B2,0
US11022637B2,0
US20200184703A1,0
US20200184320A1,0
US10740269B2,0
US10929060B2,0
US11043102B1,0
US11113091B2,0
US20210165705A1,0
US20200020389A1,0
US10579775B2,0
US10963253B2,0
US11152139B2,0
US20210160344A1,0
US20210157592A1,0
US20200227515A1,0
US20200012783A1,0
US10873324B2,0
US20210111711A1,0
US10521532B1,0
US10523186B1,0
US10622038B2,0
US10719329B2,0
US10620962B2,0
US20210142031A1,0
US10839128B2,0
US10810094B2,0
US10516386B1,0
US20210168348A1,0
US10911422B2,0
US10860215B2,0
US10936285B2,0
US10503202B1,0
US10705886B2,0
US10754687B2,0
US11005461B2,0
US10725964B2,0
US10545893B1,0
US10956166B2,0
US20220004390A1,0
US10991406B2,0
US20200176676A1,0
US20200295259A1,0
US20190378550A1,0
US10497693B1,0
US10725873B2,0
US10839934B2,0
US10846098B2,0
US10635445B2,0
US20210126736A1,0
US10579469B2,0
US10878592B2,0
US10558462B2,0
US10705848B2,0
US10838730B2,0
US11010241B2,0
US11082493B2,0
US20200177231A1,0
US10964379B2,0
US10733782B2,0
US11157613B2,0
US10922833B2,0
US10732690B2,0
US10564217B2,0
US10620261B2,0
US10732854B2,0
US10678540B2,0
US20190349346A1,0
US20190349348A1,0
US20190349347A1,0
US10641953B1,0
US20210389520A1,0
US10613996B2,0
US10917198B2,0
US10854811B2,0
US10970201B2,0
US10915404B2,0
US10866890B2,0
US10459688B1,0
US10454674B1,0
US20190340147A1,0
US10452575B1,0
US10600477B2,0
US10755774B2,0
US10847211B2,0
US20210074353A1,0
US10984863B2,0
US10741246B2,0
US10971229B2,0
US20210295915A1,0
US11056183B2,0
US10878892B2,0
US10764607B2,0
US10726610B2,0
US10545877B2,0
US10776043B2,0
US20210232511A1,0
US10620954B2,0
US10586790B2,0
US10613869B2,0
US10620655B2,0
US20210027089A1,0
US10853271B2,0
US10833271B2,0
US10606595B2,0
US10545879B2,0
US10797859B2,0
US11182106B2,0
US10649907B2,0
US10841299B2,0
US10992468B2,0
US20190287028A1,0
US20190286789A1,0
US20190282155A1,0
US10841083B2,0
US20190287658A1,0
US10877836B2,0
US20210342248A1,0
US10411705B1,0
US10445241B2,0
US20210026568A1,0
US10776266B2,0
US10846250B2,0
US10776274B2,0
US10769069B2,0
US10747845B2,0
US10726908B2,0
US10395724B1,0
US10418124B1,0
US20200057640A1,0
US10853076B2,0
US10770410B2,0
US10580981B1,0
US11005039B2,0
US20200401700A1,0
US10733313B2,0
US10848186B2,0
US10964649B2,0
US20200257787A1,0
US20200042877A1,0
US10373466B1,0
US10672459B2,0
US11188682B2,0
US10423537B2,0
US11043262B2,0
US10839861B2,0
US20200379909A1,0
US20200379747A1,0
US20190361808A1,0
US10853223B2,0
US20210224815A1,0
US10923161B2,0
US10764258B2,0
US20200012822A1,0
US10884850B2,0
US11055096B2,0
US10607659B2,0
US11004479B2,0
US10565146B2,0
US10866805B2,0
US10748583B2,0
US10437750B2,0
US20190196832A1,0
US10691461B2,0
US11011227B2,0
US10503660B2,0
US20200117578A1,0
US10725955B2,0
US10936474B2,0
US10606679B2,0
US10515684B2,0
US10657218B2,0
US11126778B2,0
US20190163940A1,0
US10677826B2,0
US10771194B2,0
US20190384368A1,0
US11183844B2,0
US10924934B2,0
US10616585B2,0
US10831673B2,0
US10929308B2,0
US10331406B2,0
US10866904B2,0
US10761561B2,0
US11082202B2,0
US20190146797A1,0
US20210103503A1,0
US10368071B2,0
US10481914B2,0
US10599584B2,0
US10277390B1,0
US10411733B2,0
US10733106B2,0
US20190324908A1,0
US20190122724A1,0
US10902113B2,0
US10542277B2,0
US10817369B2,0
US10275218B1,0
US11188814B2,0
US20180216228A1,0
US10873025B2,0
US20190305219A1,0
US20200274719A1,0
US20200258264A1,0
US10580489B2,0
US10394716B1,0
US10714175B2,0
US10628277B2,0
US11176012B2,0
US20200293457A1,0
US10599806B2,0
US11120191B2,0
US10601525B2,0
US10866899B2,0
US10571939B2,0
US10423510B2,0
US10726519B2,0
US20190296232A1,0
US10566527B2,0
US10955864B2,0
US10366741B2,0
US10297075B2,0
US10353629B2,0
US11194693B2,0
US10318243B2,0
US20200259083A1,0
US10229731B1,0
US10708600B2,0
US20200228389A1,0
US10997376B2,0
US10559093B2,0
US20200228478A1,0
US20200226120A1,0
US10649782B2,0
US10936211B2,0
US10425646B2,0
US10432201B2,0
US10489315B2,0
US10224099B1,0
US10763829B2,0
US10734065B2,0
US10854280B2,0
US20210082496A1,0
US10503859B2,0
US10571516B2,0
US10838472B2,0
US10345378B2,0
US10460822B2,0
US10861575B2,0
US10217496B1,0
US20190066769A1,0
US10896111B2,0
US20210334102A1,0
US20190057735A1,0
US10592517B2,0
US10691701B2,0
US10574236B2,0
US20200226050A1,0
US10554435B2,0
US10540297B2,0
US10572259B2,0
US20210311640A1,0
US10890966B2,0
US20190236441A1,0
US20190244900A1,0
US20210240480A1,0
US20200174798A1,0
US20200177586A1,0
US20210271485A1,0
US10355674B2,0
US10394522B2,0
US10310818B2,0
US10187063B1,0
US10841221B2,0
US10572262B2,0
US10664400B2,0
US10303566B2,0
US10387152B2,0
US20210126877A1,0
US20210326268A1,0
US10177760B1,0
US10672367B2,0
US10642743B2,0
US20200264980A1,0
US10540299B2,0
US10445500B2,0
US10592146B2,0
US10809980B2,0
US10958906B2,0
US11080184B2,0
US20200143516A1,0
US20210382866A1,0
US20200133674A1,0
US20200133730A1,0
US10621103B2,0
US11126714B2,0
US10157132B1,0
US10901938B2,0
US10199094B2,0
US10559056B2,0
US10997756B2,0
US20200133673A1,0
US10831678B2,0
US10311016B2,0
US20210334222A1,0
US20200151926A1,0
US11156663B2,0
US11086781B2,0
US20210303674A1,0
US20210326134A1,0
US10588087B2,0
US10535386B2,0
US20210224380A1,0
US20210294924A1,0
US10977044B2,0
US11188331B2,0
US11132202B2,0
US20210334220A1,0
US10924261B2,0
US10417141B2,0
US11119961B2,0
US10664419B2,0
US10346130B2,0
US10127626B1,0
US10819736B2,0
US11137919B2,0
US20210311742A1,0
US10403643B2,0
US20210318946A1,0
US10622136B2,0
US11099850B2,0
US11055820B2,0
US20210089643A1,0
US20200082280A1,0
US10506079B2,0
US10552156B2,0
US10409592B2,0
US10530562B2,0
US10162633B2,0
US10628157B2,0
US10409604B2,0
US10289332B2,0
US10733689B2,0
US11036511B2,0
US10394641B2,0
US10268581B2,0
US10255103B2,0
US11163691B2,0
US20210294755A1,0
US11157330B2,0
US10261835B2,0
US10310862B2,0
US10185635B2,0
US10147482B2,0
US10742260B2,0
US20200034615A1,0
US11100929B2,0
US20210311997A1,0
US20210311884A1,0
US20210224203A1,0
US20210133163A1,0
US20210133202A1,0
US20210248146A1,0
US20210248165A1,0
US20200034350A1,0
US10120813B2,0
US20210279124A1,0
US20200026629A1,0
US10943385B2,0
US11138126B2,0
US10740452B2,0
US10983916B2,0
US10452804B2,0
US10275250B2,0
US20190327239A1,0
US20210103836A1,0
US10805978B2,0
US10552338B2,0
US10599935B2,0
US11069214B2,0
US10943482B2,0
US20200005719A1,0
US20210266308A1,0
US11042375B2,0
US10423346B2,0
US10216412B2,0
US10217743B2,0
US10186069B2,0
US10678506B2,0
US10797238B2,0
US20200357992A1,0
US20190394174A1,0
US11062121B2,0
US20190392546A1,0
US20210240830A1,0
US10922086B2,0
US20180225168A1,0
US10374976B2,0
US10931596B2,0
US20210141643A1,0
US10613989B2,0
US10592424B2,0
US10534719B2,0
US10181848B2,0
US11036644B2,0
US10417371B2,0
US10210303B2,0
US10452803B2,0
US10042766B1,0
US10528480B2,0
US20210250176A1,0
US10938622B2,0
US20210226783A1,0
US20210248883A1,0
US20210235253A1,0
US10467159B2,0
US10565126B2,0
US10353826B2,0
US10489304B2,0
US20210342152A1,0
US10211398B2,0
US10593880B2,0
US20180373975A1,0
US10923425B2,0
US20210167013A1,0
US11190340B2,0
US20210240619A1,0
US20210216244A1,0
US11036639B2,0
US10540281B2,0
US10216481B2,0
US20180373978A1,0
US10416963B2,0
US20210271512A1,0
US10324858B2,0
US11010644B2,0
US20210240479A1,0
US20210203489A1,0
US10497150B2,0
US10560361B2,0
US20200252321A1,0
US10083833B1,0
US10956205B2,0
US11016910B2,0
US10788883B2,0
US10534682B2,0
US10956206B2,0
US20190349558A1,0
US20210243188A1,0
US20210138464A1,0
US10008260B1,0
US10878527B2,0
US20210097642A1,0
US10340453B2,0
US10700280B2,0
US10521338B2,0
US10140399B2,0
US10296688B2,0
US10222419B2,0
US10734805B2,0
US10997322B2,0
US10861125B2,0
US10163347B2,0
US10152303B2,0
US9997217B1,0
US20180337769A1,0
US10083126B2,0
US10222418B2,0
US20210026957A1,0
US20210034360A1,0
US20210149674A1,0
US20210019148A1,0
US20210026641A1,0
US20190311544A1,0
US20210026635A1,0
US10002669B1,0
US10510416B2,0
US10761976B2,0
US9984766B1,0
US10373680B2,0
US10269414B2,0
US20210064789A1,0
US20210097207A1,0
US20210150071A1,0
US9990972B1,0
US10635325B2,0
US20200410088A1,0
US20200410110A1,0
US20190325747A1,0
US10311963B2,0
US20210042227A1,0
US10613860B2,0
US10310856B2,0
US10742153B2,0
US10817298B2,0
US10505523B2,0
US9985613B2,0
US20210019268A1,0
US20210026773A1,0
US10614546B2,0
US20210109755A1,0
US10430996B2,0
US20200371891A1,0
US10115473B1,0
US10474575B2,0
US10002665B1,0
US11075887B2,0
US9953726B1,0
US9953701B1,0
US10657010B2,0
US10824357B2,0
US10102143B2,0
US10372618B2,0
US20200409753A1,0
US10474469B2,0
US11048617B2,0
US11197161B2,0
US10635774B2,0
US11127110B2,0
US20200394119A1,0
US20210034362A1,0
US10431304B2,0
US9947402B1,0
US11144649B2,0
US10191853B2,0
US9972388B2,0
US10565966B2,0
US10726606B2,0
US10176104B2,0
US10229066B2,0
US10074410B2,0
US10267831B2,0
US10276125B2,0
US10140093B2,0
US10771792B2,0
US20200225872A1,0
US11138128B2,0
US10148963B2,0
US10025554B2,0
US11100014B2,0
US20200218673A1,0
US20200264983A1,0
US20210083869A1,0
US11048609B2,0
US11010175B2,0
US10579526B2,0
US20200233816A1,0
US20180225216A1,0
US11159636B2,0
US10061561B2,0
US10657021B2,0
US9912338B1,0
US9911510B1,0
US10922608B2,0
US10853071B2,0
US20180225214A1,0
US11138119B2,0
US10678985B2,0
US20200257841A1,0
US10963409B2,0
US10019231B2,0
US10866907B2,0
US20210056043A1,0
US20190377573A1,0
US11080054B2,0
US11036503B2,0
US10649684B2,0
US10795820B2,0
US20190369989A1,0
US10185663B2,0
US10402349B2,0
US10713187B2,0
US11175854B2,0
US10387234B2,0
US10141504B2,0
US10707415B2,0
US10394732B2,0
US10908667B2,0
US10282297B2,0
US20200278801A1,0
US10769838B2,0
US10489323B2,0
US20200050568A1,0
US10810146B2,0
US20180023095A1,0
US10270416B2,0
US9882576B1,0
US20200259667A1,0
US20200287726A1,0
US20200226061A1,0
US11082628B2,0
US10606557B2,0
US10187316B2,0
US10089339B2,0
US10002222B2,0
US10579418B2,0
US11188378B2,0
US10223002B2,0
US10217935B2,0
US20190198758A1,0
US10454026B2,0
US20200052201A1,0
US11106465B2,0
US10579338B2,0
US20180175290A1,0
US10209755B2,0
US10438022B2,0
US9990292B2,0
US11062492B2,0
US20190146693A1,0
US10649678B2,0
US10268379B2,0
US10394454B2,0
US10664306B2,0
US20180203807A1,0
US20200151111A1,0
US10740032B2,0
US10748236B2,0
US20200242047A1,0
US10199092B2,0
US9866159B1,0
US10236815B2,0
US10193063B2,0
US11011701B2,0
US10148279B2,0
US9871528B1,0
US10853262B2,0
US10353601B2,0
US9881634B1,0
US10121967B2,0
US10727406B2,0
US10664031B2,0
US10133341B2,0
US10394524B2,0
US9990179B2,0
US20200285457A1,0
US10924738B2,0
US10552212B2,0
US10671426B2,0
US11106513B2,0
US10877891B2,0
US10140094B2,0
US10423446B2,0
US10122384B2,0
US10489306B2,0
US20200192742A1,0
US11113164B2,0
US11061852B2,0
US10580113B2,0
US10761885B2,0
US20200272505A1,0
US10516322B2,0
US11128204B2,0
US9824749B1,0
US9831855B1,0
US11164386B2,0
US20200225281A1,0
US10825125B2,0
US20200288383A1,0
US10504593B2,0
US9899083B1,0
US10127981B2,0
US9990992B2,0
US10909006B2,0
US10216479B2,0
US10291627B2,0
US10721240B2,0
US10789768B2,0
US10289587B2,0
US10033376B2,0
US10425076B2,0
US10231067B2,0
US10181350B2,0
US9859003B1,0
US9825636B1,0
US10127977B2,0
US9997242B2,0
US20200278882A1,0
US9807567B1,0
US20200257551A1,0
US11151034B2,0
US10956577B2,0
US10733785B2,0
US10891235B2,0
US10332258B2,0
US10404664B2,0
US20190356637A1,0
US10747669B2,0
US10948963B2,0
US10775862B2,0
US10628335B2,0
US10352971B2,0
US20210190504A1,0
US10062435B2,0
US9792984B1,0
US10877901B2,0
US9786362B1,0
US10446609B2,0
US10937831B2,0
US9978942B2,0
US10014052B2,0
US9792982B1,0
US10185731B2,0
US10725992B2,0
US10540309B2,0
US10860495B2,0
US10599428B2,0
US9922152B2,0
US10732982B2,0
US10332489B2,0
US10331531B2,0
US9767924B1,0
US9875815B1,0
US9767870B1,0
US10276795B2,0
US10381560B2,0
US9997702B2,0
US10489303B2,0
US10855474B2,0
US20200218665A1,0
US10620953B2,0
US10103327B2,0
US10403816B2,0
US11093243B2,0
US20190034205A1,0
US11210090B2,0
US11004427B2,0
US11210576B2,0
US10128438B2,0
US10658587B2,0
US10388057B2,0
US10904989B2,0
US10650580B2,0
US10586924B2,0
USD795885S1,0
US10732980B2,0
US20200167160A1,0
US11119778B2,0
US10917243B2,0
US10789169B2,0
US9741445B1,0
US10339050B2,0
US11194485B2,0
US11176061B2,0
US20200117616A1,0
US11113209B2,0
US20200174950A1,0
US20200150970A1,0
US20200117450A1,0
US20200371966A1,0
US20200117809A1,0
US11086659B2,0
US20200225953A1,0
US10733789B2,0
US20200117808A1,0
US11080058B2,0
US9728249B1,0
US10055229B2,0
US10445101B2,0
US10269783B2,0
US10431060B2,0
US10516110B2,0
US20200176677A1,0
US10134986B2,0
US10854814B2,0
US20200167292A1,0
US10866810B2,0
US20210089323A1,0
US20200153385A1,0
US10651713B2,0
US11114925B2,0
US9711243B1,0
US10628318B2,0
US10353671B2,0
US10296349B2,0
US11023237B2,0
US20200050454A1,0
US10324727B2,0
US10049709B2,0
US10496165B2,0
US9697908B1,0
US10521368B2,0
US9871039B2,0
US20170185516A1,0
US9929149B2,0
US10312845B2,0
US10938331B2,0
US10135377B2,0
US10255462B2,0
US9785740B2,0
US20200133710A1,0
US20200286135A1,0
US10516548B2,0
US20200059478A1,0
US10581672B2,0
US20200322215A1,0
US9996471B2,0
US10095631B2,0
US10591977B2,0
US10157133B2,0
US10310979B2,0
US11119925B2,0
US20170153894A1,0
US10957082B2,0
US20200015087A1,0
US10056858B2,0
US10564973B2,0
US10298101B2,0
US10095518B2,0
US10552160B2,0
US20170139716A1,0
US10896536B2,0
US10424042B2,0
US10956303B2,0
US10847204B2,0
US10964386B2,0
US20170153975A1,0
US9977679B2,0
US20170132010A1,0
US9647660B1,0
US10607147B2,0
US10579389B2,0
US9946492B2,0
US10354721B2,0
US9940993B2,0
US10931964B2,0
US10020031B2,0
US11132196B2,0
US20200218538A1,0
US10503506B2,0
US20190095389A1,0
US10712965B2,0
US11086695B2,0
US20190340054A1,0
US20200050541A1,0
US10642710B2,0
US10120808B2,0
US20190361072A1,0
US9621161B1,0
US9912334B2,0
US9620200B1,0
US10032487B2,0
US10795815B2,0
US10552152B2,0
US10445094B2,0
US10198360B2,0
US10866896B2,0
US20190369995A1,0
US20170237001A1,0
US20190266010A1,0
US10582207B2,0
US20180213040A1,0
US9984194B2,0
US10108486B2,0
US20170076758A1,0
US10170700B2,0
US10580982B2,0
US10014468B2,0
US9660189B1,0
US10236888B2,0
US10733111B2,0
US20170244027A1,0
US9659614B2,0
US10038141B2,0
US9627615B1,0
US10664399B2,0
US11081177B2,0
US10628155B2,0
US9646160B2,0
US9747982B1,0
US9966138B2,0
US20180012658A1,0
US9786370B2,0
US9583209B1,0
US9966955B2,0
US10043559B2,0
US9805777B2,0
US20170213960A1,0
US10641822B2,0
US9823298B2,0
US10659723B2,0
US10803547B2,0
US20170062043A1,0
US9831831B2,0
US10114918B2,0
US10134987B2,0
US10727408B2,0
US11133467B2,0
US9735360B2,0
US20200097289A1,0
US20190303155A1,0
US10381076B2,0
US9773550B2,0
US9905295B2,0
US10303624B2,0
US10592439B2,0
US9691455B2,0
US9542994B1,0
US10056989B2,0
US9794007B2,0
US9672159B2,0
US10303399B2,0
US10067708B2,0
US11200177B2,0
US10049739B2,0
US9734895B2,0
US20160371808A1,0
US10560708B2,0
US9900260B2,0
US11012335B2,0
US11182294B2,0
US9734269B2,0
US9952871B2,0
US9690889B2,0
US9892220B2,0
US10719236B2,0
US9542986B2,0
US10922084B2,0
US10191527B2,0
US11188330B2,0
US10409721B2,0
US20190370149A1,0
US20180074933A1,0
US10592673B2,0
US11068604B2,0
US9811625B2,0
US10147879B2,0
US10354727B2,0
US9979385B2,0
US9715912B2,0
US10379160B2,0
US10665208B2,0
US9823932B2,0
US20160308514A1,0
US10432914B2,0
US20190163601A1,0
US9684754B2,0
US10061671B2,0
US10049735B2,0
US10388377B2,0
US20170084331A1,0
US10008263B2,0
US10276238B2,0
US9548118B1,0
US11010297B2,0
US9478278B1,0
US10217937B2,0
US10763433B2,0
US9755146B2,0
US10757100B2,0
US10056143B2,0
US10366753B2,0
US20190348116A1,0
US9875332B2,0
US10261754B2,0
US10275215B2,0
US10056121B2,0
US9589601B2,0
US10665010B2,0
US20190340124A1,0
US9626232B2,0
US10509743B2,0
US10877767B2,0
US9823897B2,0
US11212540B2,0
US9836279B2,0
US10552307B2,0
US10429644B2,0
US10255195B2,0
US20180004278A1,0
US11068270B2,0
US20190340097A1,0
US10395339B2,0
US10466915B2,0
US10467181B2,0
US20190236445A1,0
US10963251B2,0
US11036502B2,0
US20180081384A1,0
US9851738B2,0
US10447260B2,0
US10958266B2,0
US9748943B2,0
US10122718B2,0
US10735428B2,0
US10529420B2,0
US9514814B1,0
US9916895B2,0
US10096361B2,0
US10861541B2,0
US10083748B2,0
US20170047115A1,0
US11183998B2,0
US9735766B2,0
US20160232106A1,0
US9998889B2,0
US10860322B2,0
US10395394B2,0
US9805478B2,0
US10824350B2,0
US10084478B2,0
US10657086B2,0
US11210393B2,0
US20170344492A1,0
US10256820B2,0
US20160205045A1,0
US10607400B2,0
US10310809B2,0
US10528355B2,0
US10642343B2,0
US10540248B2,0
US9875214B2,0
US10348644B2,0
US11010959B2,0
US10250234B2,0
